EstimateRequestedDate,ProgramSourceDescription
4/14/2026,Lawn Sign
4/14/2026,Facebook
4/14/2026,Referral
4/14/2026,Referral
4/14/2026,Google Adwords - Verified
4/14/2026,Referral
4/14/2026,Google
4/14/2026,Direct Mail
4/14/2026,Email
4/14/2026,Direct Mail
4/14/2026,Referral
4/14/2026,Google
4/14/2026,Email
4/14/2026,Facebook
4/14/2026,Referral
4/14/2026,Referral
4/14/2026,Referral
4/14/2026,Facebook
4/14/2026,Facebook
4/14/2026,Facebook
4/14/2026,Angi
4/14/2026,Direct Mail
4/14/2026,Angi
4/14/2026,Facebook
4/14/2026,Referral
4/14/2026,Google
4/14/2026,Home Advisor
4/14/2026,DM - BIRCH
4/14/2026,Google
4/14/2026,Google
4/14/2026,Google
4/14/2026,DM - OAK
4/14/2026,Truck
4/14/2026,Google Adwords - Verified
4/14/2026,DM - BIRCH
4/14/2026,Facebook
4/14/2026,DM - PINE
4/14/2026,DM - OAK
4/14/2026,Email
4/14/2026,Google
4/14/2026,DM - OAK
4/14/2026,DM - PINE
4/14/2026,Facebook
4/14/2026,Facebook
4/14/2026,DM - OAK
4/14/2026,Email
4/14/2026,DM - PINE
4/14/2026,Direct Mail
4/14/2026,Email
4/14/2026,Email
4/14/2026,DM - OAK
4/14/2026,Direct Mail
4/14/2026,Truck
4/14/2026,Email
4/14/2026,Google
4/14/2026,Email
4/14/2026,Email
4/14/2026,Email
4/14/2026,Email
4/14/2026,Email
4/14/2026,Email
4/14/2026,Direct Mail
4/14/2026,Email
4/14/2026,Google
4/14/2026,Email
4/14/2026,Email
4/14/2026,DM - PINE
4/14/2026,DM - WALNUT
4/14/2026,DM - BIRCH
4/14/2026,Referral
4/14/2026,Email
4/14/2026,Email
4/14/2026,Email
4/15/2026,DM - PINE
4/15/2026,Direct Mail
4/15/2026,Referral
4/15/2026,Facebook
4/15/2026,Direct Mail
4/15/2026,Email
4/15/2026,Facebook
4/15/2026,Facebook
4/15/2026,Google
4/15/2026,Direct Mail
4/15/2026,DM - BIRCH
4/15/2026,Google
4/15/2026,Google
4/15/2026,Google
4/15/2026,Google
4/15/2026,Email
4/15/2026,Email
4/15/2026,Google
4/15/2026,Email
4/15/2026,Google
4/15/2026,Email
4/15/2026,Facebook
4/15/2026,Direct Mail
4/15/2026,Google
4/15/2026,Google
4/15/2026,Next Door
4/15/2026,Email
4/15/2026,Facebook
4/15/2026,Referral
4/15/2026,Angi
4/15/2026,Angi
4/15/2026,Google
4/15/2026,Lawn Sign
4/15/2026,Facebook
4/15/2026,DM - PINE
4/15/2026,Facebook
4/15/2026,Angi
4/15/2026,Email
4/15/2026,Next Door
4/15/2026,Google
4/15/2026,Google
4/15/2026,Google
4/15/2026,Google
4/15/2026,Angi
4/15/2026,Lawn Sign
4/15/2026,Facebook
4/15/2026,Google
4/15/2026,Facebook
4/15/2026,Facebook
4/15/2026,Email
4/15/2026,Facebook
4/15/2026,Facebook
4/15/2026,Facebook
4/15/2026,DM - BIRCH
4/15/2026,Facebook
4/15/2026,Referral
4/15/2026,Angi
4/15/2026,Angi
4/15/2026,DM - PINE
4/15/2026,DM - PINE
4/15/2026,DM - MAPLE
4/15/2026,Facebook
4/15/2026,Email
4/15/2026,Google
4/15/2026,Google
4/15/2026,Google
4/15/2026,DM - OAK
4/15/2026,DM - OAK
4/15/2026,Email
4/15/2026,Email
4/15/2026,Next Door
4/15/2026,Google
4/15/2026,Google
4/15/2026,Google
4/15/2026,Google
4/15/2026,Referral
4/15/2026,Referral
4/15/2026,Direct Mail
4/15/2026,Next Door
4/15/2026,DM - PINE
4/15/2026,Facebook
4/15/2026,Direct Mail
4/15/2026,Google
4/15/2026,Google Local
4/15/2026,Email
4/15/2026,Direct Mail
4/15/2026,Referral
4/15/2026,Google
4/15/2026,Direct Mail
4/15/2026,Facebook
4/15/2026,Email
4/15/2026,DM - MAPLE
4/15/2026,Google
4/15/2026,Google
4/15/2026,Email
4/15/2026,Direct Mail
4/15/2026,Direct Mail
4/15/2026,Direct Mail
4/15/2026,Facebook
4/15/2026,Facebook
4/15/2026,Facebook
4/15/2026,Google
4/15/2026,Google
4/15/2026,Email
4/15/2026,Referral
4/15/2026,Next Door
4/15/2026,Facebook
4/15/2026,Facebook
4/15/2026,Lawn Sign
4/15/2026,DM - PINE
4/15/2026,DM - OAK
4/15/2026,Google
4/15/2026,Google
4/15/2026,Next Door
4/15/2026,Referral
4/15/2026,Facebook
4/15/2026,Google
4/15/2026,Google
4/15/2026,DM - BIRCH
4/15/2026,Truck
4/15/2026,Referral
4/15/2026,Google
4/15/2026,DM - BIRCH
4/15/2026,Facebook
4/15/2026,Facebook
4/15/2026,Direct Mail
4/15/2026,Email
4/15/2026,Email
4/15/2026,Email
4/15/2026,Google
4/15/2026,Email
4/15/2026,DM - OAK
4/15/2026,Next Door
4/15/2026,Google
4/15/2026,Referral
4/15/2026,Email
4/15/2026,Google Local
4/15/2026,Email
4/15/2026,Referral
4/15/2026,Angi
4/15/2026,Next Door
4/15/2026,Google
4/15/2026,Referral
4/15/2026,Google
4/15/2026,Direct Mail
4/15/2026,Direct Mail
4/15/2026,Referral
4/15/2026,Facebook
4/15/2026,DM - OAK
4/15/2026,Facebook
4/15/2026,DM - BIRCH
4/15/2026,Google
4/15/2026,Referral
4/15/2026,Direct Mail
4/15/2026,Lawn Sign
4/15/2026,Google
4/15/2026,Angi
4/15/2026,Google
4/15/2026,Google
4/15/2026,Direct Mail
4/15/2026,Referral
4/15/2026,Next Door
4/15/2026,Google
4/15/2026,Angi
4/15/2026,Referral
4/15/2026,Direct Mail
4/15/2026,DM - BIRCH
4/15/2026,Referral
4/15/2026,Next Door
4/15/2026,Direct Mail
4/15/2026,DM - OAK
4/15/2026,Referral
4/15/2026,Referral
4/15/2026,Facebook
4/15/2026,Google
4/15/2026,Referral
4/15/2026,Facebook
4/15/2026,Referral
4/15/2026,Referral
4/15/2026,Google
4/15/2026,Direct Mail
4/15/2026,Referral
4/15/2026,Direct Mail
4/15/2026,Facebook
4/15/2026,YouTube
4/15/2026,Facebook
4/15/2026,Facebook
4/15/2026,DM - PINE
4/15/2026,Direct Mail
4/15/2026,Google
4/15/2026,Email
4/15/2026,Direct Mail
4/15/2026,Facebook
4/15/2026,Facebook
4/15/2026,Google
4/15/2026,Referral
4/15/2026,DM - OAK
4/15/2026,Google
4/15/2026,Referral
4/15/2026,Google
4/15/2026,Referral
4/15/2026,Direct Mail
4/15/2026,Google
4/15/2026,Referral
4/15/2026,Google
4/15/2026,Google Adwords - Verified
4/15/2026,Direct Mail
4/15/2026,Email
4/15/2026,Referral
4/15/2026,Referral
4/15/2026,Referral
4/15/2026,Facebook
4/15/2026,Google
4/15/2026,Referral
4/15/2026,DM - SYCAMORE
4/15/2026,Angi
4/15/2026,Referral
4/15/2026,Email
4/15/2026,Text Campaign
4/15/2026,DM - PINE
4/15/2026,Referral
4/15/2026,DM - 2 Free Apps QJ5K2P
4/15/2026,Email
4/15/2026,Email
4/15/2026,Referral
4/15/2026,Referral
4/15/2026,DM - BIRCH
4/15/2026,DM - 2 Free Apps QJ5K2P
4/15/2026,Google
4/15/2026,DM - OAK
4/15/2026,Referral
4/15/2026,Direct Mail
4/15/2026,Lawn Sign
4/15/2026,DM - PINE
4/15/2026,DM - PINE
4/15/2026,Direct Mail
4/15/2026,Referral
4/15/2026,Google
4/15/2026,Google
4/15/2026,Google
4/15/2026,Google
4/15/2026,Google
4/15/2026,DM - MAPLE
4/15/2026,Referral
4/15/2026,Facebook
4/15/2026,Referral
4/15/2026,Referral
4/15/2026,Referral
4/15/2026,Google
4/15/2026,Google
4/15/2026,Referral
4/15/2026,Lawn Sign
4/15/2026,Referral
4/15/2026,Direct Mail
4/15/2026,Direct Mail
4/15/2026,Referral
4/15/2026,Referral
4/15/2026,Google
4/16/2026,Google
4/16/2026,DM - PINE
4/16/2026,Text Campaign
4/16/2026,Text Campaign
4/16/2026,Text Campaign
4/16/2026,Direct Mail
4/16/2026,Email
4/16/2026,Google
4/16/2026,Facebook
4/16/2026,Text Campaign
4/16/2026,Facebook
4/16/2026,Email
4/16/2026,Text Campaign
4/16/2026,Text Campaign
4/16/2026,Text Campaign
4/16/2026,Text Campaign
4/16/2026,Referral
4/16/2026,Email
4/16/2026,Email
4/16/2026,Email
4/16/2026,Email
4/16/2026,Text Campaign
4/16/2026,Text Campaign
4/16/2026,Text Campaign
4/16/2026,Text Campaign
4/16/2026,Text Campaign
4/16/2026,Text Campaign
4/16/2026,DM - MAPLE
4/16/2026,Google
4/16/2026,DM - PINE
4/16/2026,Email
4/16/2026,Next Door
4/16/2026,Email
4/16/2026,Google
4/16/2026,Email
4/16/2026,Google
4/16/2026,Text Campaign
4/16/2026,Google
4/16/2026,Direct Mail
4/16/2026,Email
4/16/2026,Email
4/16/2026,Referral
4/16/2026,Truck
4/16/2026,Email
4/16/2026,Email
4/16/2026,Referral
4/16/2026,Google
4/16/2026,Referral
4/16/2026,Referral
4/16/2026,Direct Mail
4/16/2026,Email
4/16/2026,Facebook
4/16/2026,DM - PINE
4/16/2026,Angi
4/16/2026,Angi
4/16/2026,Angi
4/16/2026,Google
4/16/2026,Email
4/16/2026,Facebook
4/16/2026,Google
4/16/2026,Angi
4/16/2026,Angi
4/16/2026,Angi
4/16/2026,Google
4/16/2026,Facebook
4/16/2026,Facebook
4/16/2026,DM - BIRCH
4/16/2026,Direct Mail
4/16/2026,Facebook
4/16/2026,Google
4/16/2026,Google
4/16/2026,Google
4/16/2026,Angi
4/16/2026,Google
4/16/2026,Truck
4/16/2026,Google
4/16/2026,Direct Mail
4/16/2026,Google
4/16/2026,Google
4/16/2026,Direct Mail
4/16/2026,Referral
4/16/2026,Google
4/16/2026,Referral
4/16/2026,Google
4/16/2026,Direct Mail
4/16/2026,Direct Mail
4/16/2026,Referral
4/16/2026,Google
4/16/2026,Text Campaign
4/16/2026,Referral
4/16/2026,Referral
4/16/2026,Facebook
4/16/2026,Direct Mail
4/16/2026,Facebook
4/16/2026,Angi
4/16/2026,Referral
4/16/2026,Next Door
4/16/2026,Google
4/16/2026,Facebook
4/16/2026,DM - PINE
4/16/2026,Google
4/16/2026,Direct Mail
4/16/2026,Referral
4/16/2026,DM - OAK
4/16/2026,DM - PINE
4/16/2026,Text Campaign
4/16/2026,Email
4/16/2026,Facebook
4/16/2026,Google
4/16/2026,Text Campaign
4/16/2026,DM - PINE
4/16/2026,Google
4/16/2026,Truck
4/16/2026,Google
4/16/2026,DM - OAK
4/16/2026,Google
4/16/2026,Referral
4/16/2026,Facebook
4/16/2026,Angi
4/16/2026,Facebook
4/16/2026,DM - 2 Free Apps QJ5K2P
4/16/2026,Facebook
4/16/2026,Google
4/16/2026,Facebook
4/16/2026,Angi
4/16/2026,Facebook
4/16/2026,Facebook
4/16/2026,Facebook
4/16/2026,Facebook
4/16/2026,Facebook
4/16/2026,Email
4/16/2026,Google
4/16/2026,Referral
4/16/2026,Email
4/16/2026,Direct Mail
4/16/2026,Facebook
4/16/2026,Referral
4/16/2026,DM - PINE
4/16/2026,Next Door
4/16/2026,Email
4/16/2026,Email
4/16/2026,DM - PINE
4/16/2026,Direct Mail
4/16/2026,Next Door
4/16/2026,Text Campaign
4/16/2026,Text Campaign
4/16/2026,Direct Mail
4/16/2026,Text Campaign
4/16/2026,Referral
4/16/2026,Email
4/16/2026,Email
4/16/2026,Email
4/16/2026,Text Campaign
4/16/2026,Text Campaign
4/16/2026,Text Campaign
4/16/2026,Text Campaign
4/16/2026,Email
4/16/2026,Facebook
4/16/2026,Direct Mail
4/16/2026,Google
4/16/2026,Google
4/16/2026,Google
4/16/2026,Facebook
4/16/2026,Billboard
4/16/2026,Google
4/16/2026,Referral
4/16/2026,Google
4/16/2026,Referral
4/16/2026,Referral
4/16/2026,DM - OAK
4/16/2026,Referral
4/16/2026,DM - 2 Free Apps QJ5K2P
4/16/2026,Next Door
4/16/2026,Lawn Sign
4/16/2026,Next Door
4/16/2026,Facebook
4/16/2026,Lawn Sign
4/16/2026,DM - SYCAMORE
4/16/2026,Google
4/16/2026,Google
4/16/2026,Google
4/16/2026,Google
4/16/2026,Google
4/16/2026,Referral
4/16/2026,Facebook
4/16/2026,Google
4/16/2026,Truck
4/16/2026,Google
4/16/2026,Referral
4/16/2026,Direct Mail
4/16/2026,Email
4/16/2026,Email
4/16/2026,DM - BIRCH
4/16/2026,DM - PINE
4/16/2026,DM - OAK
4/16/2026,Google
4/16/2026,Text Campaign
4/16/2026,Text Campaign
4/16/2026,Text Campaign
4/16/2026,Text Campaign
4/16/2026,Text Campaign
4/16/2026,Text Campaign
4/16/2026,Text Campaign
4/16/2026,Text Campaign
4/16/2026,Next Door
4/16/2026,Direct Mail
4/16/2026,Google
4/16/2026,Direct Mail
4/16/2026,Google
4/16/2026,Facebook
4/16/2026,Truck
4/16/2026,Referral
4/16/2026,Google
4/16/2026,Direct Mail
4/16/2026,Referral
4/16/2026,DM - OAK
4/16/2026,Direct Mail
4/16/2026,Google
4/16/2026,Referral
4/16/2026,Referral
4/16/2026,YouTube
4/16/2026,Google
4/16/2026,Facebook
4/16/2026,Google
4/16/2026,Direct Mail
4/16/2026,DM - OAK
4/16/2026,Google
4/16/2026,Google
4/16/2026,Google
4/16/2026,Google
4/16/2026,Google
4/16/2026,Google
4/16/2026,Text Campaign
4/16/2026,Text Campaign
4/16/2026,Text Campaign
4/16/2026,Text Campaign
4/16/2026,Text Campaign
4/16/2026,Google
4/16/2026,Influencer
4/16/2026,Facebook
4/16/2026,Facebook
4/16/2026,Facebook
4/16/2026,Email
4/16/2026,Direct Mail
4/16/2026,Email
4/16/2026,Email
4/16/2026,Email
4/16/2026,Email
4/16/2026,Referral
4/16/2026,Facebook
4/16/2026,Email
4/16/2026,Text Campaign
4/16/2026,Text Campaign
4/16/2026,Email
4/16/2026,Text Campaign
4/16/2026,Google
4/16/2026,Lawn Sign
4/16/2026,Direct Mail
4/16/2026,DM - 2 Free Apps QJ5K2P
4/16/2026,Facebook
4/16/2026,Google
4/16/2026,Google
4/16/2026,Referral
4/16/2026,Direct Mail
4/16/2026,Google
4/16/2026,DM - BIRCH
4/16/2026,Direct Mail
4/16/2026,DM - PINE
4/16/2026,Facebook
4/16/2026,Google
4/16/2026,Direct Mail
4/16/2026,Next Door
4/16/2026,Google
4/16/2026,Email
4/16/2026,Google
4/16/2026,Direct Mail
4/16/2026,Lawn Sign
4/16/2026,Google
4/16/2026,Direct Mail
4/16/2026,Referral
4/16/2026,Referral
4/16/2026,Facebook
4/16/2026,Referral
4/16/2026,Referral
4/16/2026,Truck
4/16/2026,Google
4/16/2026,Referral
4/16/2026,Referral
4/16/2026,Referral
4/16/2026,Facebook
4/16/2026,DM - OAK
4/16/2026,Google
4/16/2026,Facebook
4/16/2026,Next Door
4/16/2026,Direct Mail
4/16/2026,Google
4/16/2026,Direct Mail
4/16/2026,DM - OAK
4/16/2026,DM - OAK
4/16/2026,Google
4/16/2026,DM - OAK
4/16/2026,Direct Mail
4/16/2026,Email
4/16/2026,Facebook
4/16/2026,Referral
4/16/2026,DM - OAK
4/16/2026,Google
4/16/2026,Google
4/16/2026,Lawn Sign
4/16/2026,Influencer
4/16/2026,Referral
4/16/2026,Direct Mail
4/16/2026,Referral
4/16/2026,Lawn Sign
4/16/2026,Lawn Sign
4/16/2026,Google
4/16/2026,Google
4/16/2026,Google
4/16/2026,Referral
4/16/2026,Google Local
4/16/2026,Email
4/16/2026,Text Campaign
4/16/2026,Home Advisor
4/16/2026,Referral
4/16/2026,Text Campaign
4/16/2026,Text Campaign
4/16/2026,Text Campaign
4/16/2026,Email
4/16/2026,Text Campaign
4/16/2026,Text Campaign
4/16/2026,Text Campaign
4/16/2026,Email
4/16/2026,Email
4/16/2026,Email
4/16/2026,Truck
4/16/2026,Google
4/16/2026,Direct Mail
4/16/2026,Facebook
4/16/2026,Referral
4/16/2026,Google
4/16/2026,Referral
4/16/2026,Google
4/16/2026,DM - 2 Free Apps QJ5K2P
4/16/2026,Google
4/16/2026,Google
4/16/2026,Google
4/16/2026,Google
4/16/2026,Direct Mail
4/16/2026,Direct Mail
4/16/2026,Google
4/16/2026,Direct Mail
4/16/2026,Google
4/16/2026,DM - OAK
4/16/2026,DM - OAK
4/16/2026,Google
4/16/2026,Google
4/17/2026,Referral
4/17/2026,Direct Mail
4/17/2026,Referral
4/17/2026,DM - OAK
4/17/2026,Google
4/17/2026,Google
4/17/2026,Direct Mail
4/17/2026,Google
4/17/2026,Google
4/17/2026,Google
4/17/2026,Direct Mail
4/17/2026,Referral
4/17/2026,Email
4/17/2026,Email
4/17/2026,Direct Mail
4/17/2026,Email
4/17/2026,Next Door
4/17/2026,Text Campaign
4/17/2026,Email
4/17/2026,Direct Mail
4/17/2026,Text Campaign
4/17/2026,Text Campaign
4/17/2026,Text Campaign
4/17/2026,Google
4/17/2026,Facebook
4/17/2026,Text Campaign
4/17/2026,Email
4/17/2026,Email
4/17/2026,Email
4/17/2026,Email
4/17/2026,Email
4/17/2026,Email
4/17/2026,Text Campaign
4/17/2026,Google
4/17/2026,Next Door
4/17/2026,Lawn Sign
4/17/2026,Direct Mail
4/17/2026,Facebook
4/17/2026,Facebook
4/17/2026,Referral
4/17/2026,Referral
4/17/2026,DM - PINE
4/17/2026,Direct Mail
4/17/2026,Facebook
4/17/2026,Google
4/17/2026,Referral
4/17/2026,Google
4/17/2026,Google
4/17/2026,Referral
4/17/2026,Truck
4/17/2026,Lawn Sign
4/17/2026,Google
4/17/2026,Google
4/17/2026,Google
4/17/2026,DM - OAK
4/17/2026,Google Adwords - Verified
4/17/2026,Google
4/17/2026,Google
4/17/2026,DM - OAK
4/17/2026,Google
4/17/2026,Next Door
4/17/2026,Next Door
4/17/2026,Referral
4/17/2026,DM - OAK
4/17/2026,Facebook
4/17/2026,Next Door
4/17/2026,Email
4/17/2026,Direct Mail
4/17/2026,Facebook
4/17/2026,Email
4/17/2026,Google
4/17/2026,Angi
4/17/2026,Facebook
4/17/2026,Google
4/17/2026,Google
4/17/2026,Google
4/17/2026,Facebook
4/17/2026,Angi
4/17/2026,Angi
4/17/2026,Email
4/17/2026,Direct Mail
4/17/2026,Next Door
4/17/2026,Facebook
4/17/2026,DM - BIRCH
4/17/2026,Google
4/17/2026,Google
4/17/2026,DM - BIRCH
4/17/2026,Google
4/17/2026,Google
4/17/2026,YouTube
4/17/2026,Referral
4/17/2026,Facebook
4/17/2026,Billboard
4/17/2026,Referral
4/17/2026,DM - OAK
4/17/2026,Referral
4/17/2026,Referral
4/17/2026,Direct Mail
4/17/2026,Facebook
4/17/2026,Google Adwords - Verified
4/17/2026,Referral
4/17/2026,Google
4/17/2026,Google
4/17/2026,Google
4/17/2026,Google
4/17/2026,Truck
4/17/2026,Lawn Sign
4/17/2026,Referral
4/17/2026,Direct Mail
4/17/2026,Truck
4/17/2026,Direct Mail
4/17/2026,DM - PINE
4/17/2026,Lawn Sign
4/17/2026,Direct Mail
4/17/2026,Referral
4/17/2026,Referral
4/17/2026,Direct Mail
4/17/2026,Google
4/17/2026,DM - OAK
4/17/2026,Referral
4/17/2026,Google
4/17/2026,Google
4/17/2026,Referral
4/17/2026,Google
4/17/2026,Direct Mail
4/17/2026,Facebook
4/17/2026,Google
4/17/2026,Referral
4/17/2026,Email
4/17/2026,Lawn Sign
4/17/2026,Google
4/17/2026,Email
4/17/2026,Direct Mail
4/17/2026,DM - PINE
4/17/2026,Google
4/17/2026,Direct Mail
4/17/2026,Text Campaign
4/17/2026,Lawn Sign
4/17/2026,Email
4/17/2026,DM - OAK
4/17/2026,Text Campaign
4/17/2026,Text Campaign
4/17/2026,Email
4/17/2026,Google
4/17/2026,Facebook
4/17/2026,Facebook
4/17/2026,Referral
4/17/2026,DM - OAK
4/17/2026,Text Campaign
4/17/2026,Next Door
4/17/2026,Google
4/17/2026,Referral
4/17/2026,Email
4/17/2026,Email
4/17/2026,Email
4/17/2026,Facebook
4/17/2026,Direct Mail
4/17/2026,Email
4/17/2026,Google
4/17/2026,Email
4/17/2026,Text Campaign
4/17/2026,Text Campaign
4/17/2026,Text Campaign
4/17/2026,Facebook
4/17/2026,Email
4/17/2026,Next Door
4/17/2026,Google
4/17/2026,Google
4/17/2026,Google
4/17/2026,DM - OAK
4/17/2026,DM - OAK
4/17/2026,Referral
4/17/2026,Angi
4/17/2026,Google
4/17/2026,Google
4/17/2026,Google
4/17/2026,Google
4/17/2026,Facebook
4/17/2026,Facebook
4/17/2026,Facebook
4/17/2026,Facebook
4/17/2026,Home Advisor
4/17/2026,Direct Mail
4/17/2026,Referral
4/17/2026,DM - OAK
4/17/2026,Google
4/17/2026,DM - PINE
4/17/2026,DM - OAK
4/17/2026,Google
4/17/2026,Truck
4/17/2026,Email
4/17/2026,Email
4/17/2026,Email
4/17/2026,Email
4/17/2026,DM - MAPLE
4/17/2026,Email
4/17/2026,Facebook
4/17/2026,Next Door
4/17/2026,Referral
4/17/2026,DM - BIRCH
4/17/2026,Next Door
4/17/2026,Next Door
4/17/2026,DM - PINE
4/17/2026,Referral
4/17/2026,Angi
4/17/2026,Google
4/17/2026,Referral
4/17/2026,Direct Mail
4/17/2026,Google
4/17/2026,Google
4/17/2026,Referral
4/17/2026,Truck
4/17/2026,Google
4/17/2026,Referral
4/17/2026,Referral
4/17/2026,Direct Mail
4/17/2026,Referral
4/17/2026,Direct Mail
4/17/2026,Referral
4/17/2026,Google
4/17/2026,Referral
4/17/2026,Google
4/17/2026,Referral
4/17/2026,Direct Mail
4/17/2026,Direct Mail
4/17/2026,Next Door
4/17/2026,Google
4/17/2026,Facebook
4/17/2026,DM - 2 Free Apps QJ5K2P
4/17/2026,Direct Mail
4/17/2026,DM - 1st App 50% X9T4MZ
4/17/2026,Google
4/17/2026,Next Door
4/17/2026,DM - OAK
4/17/2026,Google
4/17/2026,Truck
4/17/2026,Google
4/17/2026,Direct Mail
4/17/2026,Direct Mail
4/17/2026,DM - BIRCH
4/17/2026,Direct Mail
4/17/2026,Referral
4/17/2026,Email
4/17/2026,Referral
4/17/2026,Email
4/17/2026,Direct Mail
4/17/2026,Email
4/17/2026,Referral
4/17/2026,DM - OAK
4/17/2026,Facebook
4/17/2026,Direct Mail
4/17/2026,Google
4/17/2026,Google Adwords - Verified
4/17/2026,Truck
4/17/2026,Google
4/17/2026,Referral
4/17/2026,Google
4/17/2026,Direct Mail
4/17/2026,Next Door
4/17/2026,YouTube
4/17/2026,Referral
4/17/2026,Google
4/17/2026,Truck
4/17/2026,Direct Mail
4/17/2026,Facebook
4/17/2026,Referral
4/17/2026,Facebook
4/17/2026,Lawn Sign
4/18/2026,DM - OAK
4/18/2026,Referral
4/18/2026,Email
4/18/2026,DM - PINE
4/18/2026,Google
4/18/2026,Facebook
4/18/2026,Text Campaign
4/18/2026,Facebook
4/18/2026,Angi
4/18/2026,Email
4/18/2026,Email
4/18/2026,Lawn Sign
4/18/2026,Facebook
4/18/2026,Lawn Sign
4/18/2026,Referral
4/18/2026,Google
4/18/2026,Google
4/18/2026,Google
4/18/2026,Google
4/18/2026,Facebook
4/18/2026,Direct Mail
4/18/2026,Direct Mail
4/18/2026,Facebook
4/18/2026,Text Campaign
4/18/2026,Text Campaign
4/18/2026,Next Door
4/18/2026,Google
4/18/2026,Next Door
4/18/2026,Google Local
4/18/2026,DM - OAK
4/18/2026,DM - PINE
4/18/2026,Direct Mail
4/18/2026,Facebook
4/18/2026,Google
4/18/2026,Google
4/18/2026,Direct Mail
4/18/2026,Referral
4/18/2026,Google
4/18/2026,Facebook
4/18/2026,Direct Mail
4/18/2026,Facebook
4/18/2026,Referral
4/18/2026,Truck
4/18/2026,Direct Mail
4/18/2026,Facebook
4/18/2026,DM - PINE
4/18/2026,Facebook
4/18/2026,DM - OAK
4/18/2026,Facebook
4/18/2026,Referral
4/18/2026,Lawn Sign
4/18/2026,Google
4/18/2026,Google Local
4/18/2026,DM - 1st App 50% X9T4MZ
4/18/2026,DM - OAK
4/18/2026,Direct Mail
4/18/2026,DM - MAPLE
4/18/2026,Google
4/18/2026,Direct Mail
4/18/2026,Referral
4/18/2026,Google
4/18/2026,Truck
4/18/2026,Referral
4/18/2026,Facebook
4/18/2026,Google
4/18/2026,DM - OAK
4/18/2026,Referral
4/18/2026,Direct Mail
4/18/2026,Referral
4/18/2026,Truck
4/18/2026,DM - MAPLE
4/18/2026,DM - PINE
4/18/2026,Direct Mail
4/18/2026,Truck
4/18/2026,Direct Mail
4/18/2026,Direct Mail
4/18/2026,DM - PINE
4/18/2026,DM - OAK
4/18/2026,Facebook
4/18/2026,Referral
4/18/2026,DM - PINE
4/18/2026,Google Local
4/18/2026,Direct Mail
4/18/2026,Google
4/18/2026,Google Local
4/18/2026,Facebook
4/18/2026,Referral
4/18/2026,DM - BIRCH
4/18/2026,Facebook
4/18/2026,Referral
4/18/2026,Direct Mail
4/18/2026,Text Campaign
4/18/2026,Lawn Sign
4/18/2026,Text Campaign
4/18/2026,Text Campaign
4/18/2026,Facebook
4/18/2026,Referral
4/18/2026,Lawn Sign
4/18/2026,Google
4/18/2026,Referral
4/18/2026,Facebook
4/18/2026,Facebook
4/18/2026,Facebook
4/18/2026,Facebook
4/18/2026,Next Door
4/18/2026,Angi
4/18/2026,Google
4/18/2026,Google
4/18/2026,Google
4/18/2026,Email
4/18/2026,Facebook
4/18/2026,Facebook
4/18/2026,Facebook
4/18/2026,Google
4/18/2026,Google
4/18/2026,Facebook
4/18/2026,Facebook
4/18/2026,Referral
4/18/2026,DM - PINE
4/18/2026,Email
4/18/2026,Referral
4/18/2026,Google
4/18/2026,Lawn Sign
4/18/2026,Google
4/18/2026,Facebook
4/18/2026,Google
4/18/2026,Facebook
4/18/2026,Google
4/18/2026,Direct Mail
4/18/2026,Facebook
4/18/2026,Referral
4/18/2026,Facebook
4/18/2026,Truck
4/18/2026,Facebook
4/18/2026,DM - OAK
4/18/2026,Facebook
4/18/2026,Facebook
4/18/2026,Google
4/19/2026,Email
4/19/2026,Email
4/19/2026,Email
4/19/2026,Direct Mail
4/19/2026,Direct Mail
4/19/2026,DM - CHESTNUT
4/19/2026,DM - PINE
4/19/2026,Facebook
4/19/2026,Direct Mail
4/19/2026,Google
4/19/2026,DM - MAPLE
4/19/2026,Email
4/19/2026,Facebook
4/19/2026,Email
4/19/2026,Next Door
4/19/2026,Referral
4/19/2026,Facebook
4/19/2026,Google
4/19/2026,Next Door
4/19/2026,DM - PINE
4/19/2026,DM - PINE
4/19/2026,Email
4/19/2026,Facebook
4/19/2026,Referral
4/19/2026,Facebook
4/19/2026,Facebook
4/19/2026,Google
4/19/2026,DM - PINE
4/19/2026,Referral
4/19/2026,Text Campaign
4/19/2026,Facebook
4/19/2026,Facebook
4/19/2026,Facebook
4/19/2026,Referral
4/19/2026,Facebook
4/19/2026,Direct Mail
4/19/2026,Facebook
4/19/2026,DM - OAK
4/19/2026,Google
4/19/2026,Influencer
4/19/2026,Google
4/19/2026,Facebook
4/19/2026,Google
4/19/2026,Facebook
4/19/2026,Facebook
4/19/2026,Text Campaign
4/19/2026,Truck
4/19/2026,Direct Mail
4/19/2026,Facebook
4/19/2026,DM - PINE
4/20/2026,Text Campaign
4/20/2026,Referral
4/20/2026,Text Campaign
4/20/2026,Direct Mail
4/20/2026,Referral
4/20/2026,Text Campaign
4/20/2026,Google
4/20/2026,DM - PINE
4/20/2026,Google
4/20/2026,Google
4/20/2026,DM - PINE
4/20/2026,Google
4/20/2026,DM - BIRCH
4/20/2026,DM - PINE
4/20/2026,Referral
4/20/2026,Next Door
4/20/2026,Google
4/20/2026,Referral
4/20/2026,Direct Mail
4/20/2026,Google
4/20/2026,Referral
4/20/2026,Google
4/20/2026,Next Door
